EMS ID,LOCATION NAME,LONGITUDE (Decimal Degrees),LATITUTE (Decimal Degrees),LONGITUDE (Deg-Min-Sec),LATITUDE (Deg-Min-Sec),START DATE,STATE DESCRIPTION,DESCRIPTOR CODE,DESCRIPTOR DESCRIPTION,CLASS CODE,CLASS DESCRIPTION,METHOD CODE,METHOD DESCRIPTION,SAMPLING AGENCY,ANALYZING AGENCY,MINISTRY CONTACT,SAMPLER,UPPER DEPTH,LOWER DEPTH,FLOW,FLOW_UNIT,Parm Code/Units,PARAMETER NAME,RESULT LETTER,Results,CONFIDENCE INTERVAL,MAXIMUM,MINIMUM,UNCERTAINTY,LIFE STAGE,SPECIES CODE,SPECIES NAME
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE79 (pg/L),"BDE79","<",.15,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE8/11 (pg/L),"BDE8/11","",.25,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE85 (pg/L),"BDE85","",1,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", BDE99 (pg/L),"BDE99","",15.2,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Ba-D (mg/L),"Ba-D","",.00487,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Ba-T (mg/L),"Ba-T","",.00495,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Be-D (mg/L),"Be-D","<",.00001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Be-T (mg/L),"Be-T","<",.00001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Benzo(a)anthracene (mg/L),"Benzo(a)anthracene","<",.00001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Benzo(b+j)fluoranthene (mg/L),"Benzo(b+j)fluoranthene","<",.00001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Benzo(b;j;k)fluoranthen (mg/L),"Benzo(b;j;k)fluoranthen","<",.000015,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Benzo(g;h;i)perylene (mg/L),"Benzo(g;h;i)perylene","<",.00001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Benzo(k)fluoranthene (mg/L),"Benzo(k)fluoranthene","<",.00001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Bezo(a)pyrene (mg/L),"Bezo(a)pyrene","<",.000005,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Bi-D (mg/L),"Bi-D","<",.000005,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Bi-T (mg/L),"Bi-T","<",.000005,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Ca-D (mg/L),"Ca-D","",5.05,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Ca-T (mg/L),"Ca-T","",5.19,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Carbon Dissolved Organic (mg/L),"Carbon Dissolved Organic","",1.44,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Carbon Total Organic (mg/L),"Carbon Total Organic","",1.28,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Cd-D (mg/L),"Cd-D","",.0000091,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Cd-T (mg/L),"Cd-T","",.00001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Chlorophyll A (g/m2),"Chlorophyll A","",.0138,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Chlrid:D (mg/L),"Chlrid:D","",4.6,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Chry-d12 (%),"Chry-d12","",102,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Chrysene (mg/L),"Chrysene","<",.00001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Co-D (mg/L),"Co-D","",.0000129,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Co-T (mg/L),"Co-T","",.000015,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Coli:Fec (CFU/100mL),"Coli:Fec","<",100,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Cr-D (mg/L),"Cr-D","<",.0001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Cr-T (mg/L),"Cr-T","<",.0001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Cu-D (mg/L),"Cu-D","",.000635,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Cu-T (mg/L),"Cu-T","",.00064,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Dibenzo(a;h)anthracene (mg/L),"Dibenzo(a;h)anthracene","<",.000005,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Dissolved Oxygen-Field (mg/L),"Dissolved Oxygen-Field","",12.51,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", E Coli (CFU/100mL),"E Coli","<",100,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Entercoc (CFU/100mL),"Entercoc","",100,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Fe-D (mg/L),"Fe-D","",.0335,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Fe-T (mg/L),"Fe-T","",.0462,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Fluoranthene (mg/L),"Fluoranthene","<",.00001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Fluorene (mg/L),"Fluorene","<",.00001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", HBB (pg/L),"HBB","",3.29,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Hardness (Dissolved) (mg/L),"Hardness (Dissolved)","",16.2,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Hardness Total (T) (mg/L),"Hardness Total (T)","",16.6,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Indeno(1;2;3-cd)pyrene (mg/L),"Indeno(1;2;3-cd)pyrene","<",.00001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", K--D (mg/L),"K--D","",.481,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", K--T (mg/L),"K--T","",.478,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Li-D (mg/L),"Li-D","<",.0005,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Li-T (mg/L),"Li-T","<",.0005,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Mg-D (mg/L),"Mg-D","",.884,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Mg-T (mg/L),"Mg-T","",.882,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Mn-D (mg/L),"Mn-D","",.00171,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Mn-T (mg/L),"Mn-T","",.0023,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Mo-D (mg/L),"Mo-D","",.000713,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Mo-T (mg/L),"Mo-T","",.000714,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", N.Kjel:T (mg/L),"N.Kjel:T","",.054,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Na-D (mg/L),"Na-D","",3,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Na-T (mg/L),"Na-T","",3.06,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Naphthalene d8 (%),"Naphthalene d8","",112,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Napthalene (mg/L),"Napthalene","<",.00005,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Ni-D (mg/L),"Ni-D","",.000088,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Ni-T (mg/L),"Ni-T","",.000084,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Nitrate (NO3) Dissolved (mg/L),"Nitrate (NO3) Dissolved","",.286,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Nitrate + Nitrite Diss. (mg/L),"Nitrate + Nitrite Diss.","",.286,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Nitrogen - Nitrite Diss. (mg/L),"Nitrogen - Nitrite Diss.","<",.001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Nitrogen Organic-Total (mg/L),"Nitrogen Organic-Total","<",.05,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Nitrogen Total (mg/L),"Nitrogen Total","",.579,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", P--T (mg/L),"P--T","",.0032,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", PBEB (pg/L),"PBEB","",.2,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Pb-D (mg/L),"Pb-D","",.0000188,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Pb-T (mg/L),"Pb-T","",.0000328,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Phen-d10 (%),"Phen-d10","",110,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Phenanthrene (mg/L),"Phenanthrene","<",.00002,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Pyrene (mg/L),"Pyrene","<",.00001,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Quinoline (mg/L),"Quinoline","<",.00005,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Residue Non-filterable (mg/L),"Residue Non-filterable","<",1,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Sb-D (mg/L),"Sb-D","",.000065,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Sb-T (mg/L),"Sb-T","",.000064,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Se-D (mg/L),"Se-D","",.000051,,,,,"","",""
"0300085","LYNN CR NEAR HWY 1",  123.034090,   49.312290,123-02--2.724,49-18--44.244,2023/10/03 11:55,"Fresh Water","GE","General","REG","Regular","GRB","Grab - Discrete Samples","20","ALS","","Kristy Gabelhouse    Rebecca Grange",     .5000,,"","", Se-T (mg/L),"Se-T","",.000055,,,,,"","",""
